id,name,given_name,family_name,birth_date,death_date,gender,identifiers,sources
psp:person:116,Jiří Novák,Jiří,Novák,1950-04-11,,male,"[{""scheme"": ""psp"", ""identifier"": ""116""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=116""}]"
psp:person:117,Libor Novák,Libor,Novák,1958-03-02,,male,"[{""scheme"": ""psp"", ""identifier"": ""117""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=117""}]"
psp:person:118,Libor Novák,Libor,Novák,1962-12-06,,male,"[{""scheme"": ""psp"", ""identifier"": ""118""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=118""}]"
psp:person:119,Eva Nováková,Eva,Nováková,1938-01-18,,female,"[{""scheme"": ""psp"", ""identifier"": ""119""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=119""}]"
psp:person:120,Miroslav Novotný,Miroslav,Novotný,1947-03-29,,male,"[{""scheme"": ""psp"", ""identifier"": ""120""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=120""}]"
psp:person:121,Rudolf Opatřil,Rudolf,Opatřil,1959-08-15,,male,"[{""scheme"": ""psp"", ""identifier"": ""121""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=121""}]"
psp:person:122,Hana Orgoníková,Hana,Orgoníková,1946-12-08,1998-12-08,female,"[{""scheme"": ""psp"", ""identifier"": ""122""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=122""}]"
psp:person:123,Jaroslav Ortman,Jaroslav,Ortman,1952-09-29,,male,"[{""scheme"": ""psp"", ""identifier"": ""123""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=123""}]"
psp:person:124,Jaroslav Palas,Jaroslav,Palas,1952-10-02,1998-12-08,male,"[{""scheme"": ""psp"", ""identifier"": ""124""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=124""}]"
psp:person:125,Josef Pavela,Josef,Pavela,1933-06-25,,male,"[{""scheme"": ""psp"", ""identifier"": ""125""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=125""}]"
psp:person:126,Jiřina Pavlíková,Jiřina,Pavlíková,1953-02-15,,female,"[{""scheme"": ""psp"", ""identifier"": ""126""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=126""}]"
psp:person:127,Jiří Payne,Jiří,Payne,1956-07-07,1999-05-18,male,"[{""scheme"": ""psp"", ""identifier"": ""127""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=127""}]"
psp:person:128,Tomáš Páv,Tomáš,Páv,1937-09-22,,male,"[{""scheme"": ""psp"", ""identifier"": ""128""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=128""}]"
psp:person:129,Pavel Pešek,Pavel,Pešek,1964-03-31,1998-12-08,male,"[{""scheme"": ""psp"", ""identifier"": ""129""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=129""}]"
psp:person:130,Pavel Petržílek,Pavel,Petržílek,1939-12-23,,male,"[{""scheme"": ""psp"", ""identifier"": ""130""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=130""}]"
psp:person:131,Stanislav Pěnička,Stanislav,Pěnička,1939-10-05,,male,"[{""scheme"": ""psp"", ""identifier"": ""131""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=131""}]"
psp:person:132,František Pluhař,František,Pluhař,1937-02-11,,male,"[{""scheme"": ""psp"", ""identifier"": ""132""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=132""}]"
psp:person:133,Vladimír Procházka,Vladimír,Procházka,1936-05-29,,male,"[{""scheme"": ""psp"", ""identifier"": ""133""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=133""}]"
psp:person:134,Martin Přibáň,Martin,Přibáň,1958-11-28,,male,"[{""scheme"": ""psp"", ""identifier"": ""134""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=134""}]"
psp:person:135,Miroslav Raška,Miroslav,Raška,1958-05-13,,male,"[{""scheme"": ""psp"", ""identifier"": ""135""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=135""}]"
psp:person:136,Svatomír Recman,Svatomír,Recman,1952-12-29,1998-12-08,male,"[{""scheme"": ""psp"", ""identifier"": ""136""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=136""}]"
psp:person:137,Luděk Rubáš,Luděk,Rubáš,1953-07-16,,male,"[{""scheme"": ""psp"", ""identifier"": ""137""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=137""}]"
psp:person:138,Ladislav Rymeš,Ladislav,Rymeš,1946-07-27,,male,"[{""scheme"": ""psp"", ""identifier"": ""138""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=138""}]"
psp:person:139,Anna Röschová,Anna,Röschová,1951-05-26,,female,"[{""scheme"": ""psp"", ""identifier"": ""139""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=139""}]"
psp:person:140,Vladimír Řezáč,Vladimír,Řezáč,1948-03-08,,male,"[{""scheme"": ""psp"", ""identifier"": ""140""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=140""}]"
psp:person:141,Miroslav Řezníček,Miroslav,Řezníček,1942-03-22,,male,"[{""scheme"": ""psp"", ""identifier"": ""141""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=141""}]"
psp:person:142,Pavel Seifer,Pavel,Seifer,1943-09-11,,male,"[{""scheme"": ""psp"", ""identifier"": ""142""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=142""}]"
psp:person:143,Pavel Severa,Pavel,Severa,1965-05-06,1998-12-08,male,"[{""scheme"": ""psp"", ""identifier"": ""143""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=143""}]"
psp:person:144,Miloš Skočovský,Miloš,Skočovský,1937-05-31,,male,"[{""scheme"": ""psp"", ""identifier"": ""144""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=144""}]"
psp:person:145,Antonín Sochor,Antonín,Sochor,1955-01-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""145""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=145""}]"
psp:person:146,Vítězslav Sochor,Vítězslav,Sochor,1931-10-17,,male,"[{""scheme"": ""psp"", ""identifier"": ""146""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=146""}]"
psp:person:147,Tomáš Sojka,Tomáš,Sojka,1948-11-15,,male,"[{""scheme"": ""psp"", ""identifier"": ""147""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=147""}]"
psp:person:148,Jaroslav Soural,Jaroslav,Soural,1953-04-02,,male,"[{""scheme"": ""psp"", ""identifier"": ""148""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=148""}]"
psp:person:149,Jiří Stadler,Jiří,Stadler,1932-07-09,,male,"[{""scheme"": ""psp"", ""identifier"": ""149""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=149""}]"
psp:person:150,Marie Stiborová,Marie,Stiborová,1950-02-02,,female,"[{""scheme"": ""psp"", ""identifier"": ""150""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=150""}]"
psp:person:151,Zbyšek Stodůlka,Zbyšek,Stodůlka,1947-06-19,,male,"[{""scheme"": ""psp"", ""identifier"": ""151""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=151""}]"
psp:person:152,Jan Stráský,Jan,Stráský,1940-12-24,,male,"[{""scheme"": ""psp"", ""identifier"": ""152""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=152""}]"
psp:person:153,Tomáš Svoboda,Tomáš,Svoboda,1966-05-20,,male,"[{""scheme"": ""psp"", ""identifier"": ""153""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=153""}]"
psp:person:154,Martin Syka,Martin,Syka,1949-03-19,,male,"[{""scheme"": ""psp"", ""identifier"": ""154""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=154""}]"
psp:person:155,Jaroslav Sýkora,Jaroslav,Sýkora,1932-04-13,,male,"[{""scheme"": ""psp"", ""identifier"": ""155""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=155""}]"
psp:person:156,Pavel Šafařík,Pavel,Šafařík,1953-09-05,1998-12-08,male,"[{""scheme"": ""psp"", ""identifier"": ""156""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=156""}]"
psp:person:157,Jaromír Šimánek,Jaromír,Šimánek,1959-01-05,,male,"[{""scheme"": ""psp"", ""identifier"": ""157""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=157""}]"
psp:person:158,Jiří Šoler,Jiří,Šoler,1947-04-20,,male,"[{""scheme"": ""psp"", ""identifier"": ""158""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=158""}]"
psp:person:159,Radim Špaček,Radim,Špaček,1959-12-25,,male,"[{""scheme"": ""psp"", ""identifier"": ""159""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=159""}]"
psp:person:160,Dalibor Štambera,Dalibor,Štambera,1960-05-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""160""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=160""}]"
psp:person:161,Tomáš Štěrba,Tomáš,Štěrba,1946-12-29,,male,"[{""scheme"": ""psp"", ""identifier"": ""161""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=161""}]"
psp:person:162,Jaroslav Štrait,Jaroslav,Štrait,1942-07-29,1998-12-08,male,"[{""scheme"": ""psp"", ""identifier"": ""162""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=162""}]"
psp:person:163,Vladimír Šuman,Vladimír,Šuman,1936-10-17,,male,"[{""scheme"": ""psp"", ""identifier"": ""163""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=163""}]"
psp:person:164,Vlastimil Tlustý,Vlastimil,Tlustý,1955-09-19,1998-12-09,male,"[{""scheme"": ""psp"", ""identifier"": ""164""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=164""}]"
psp:person:165,Pavel Tollner,Pavel,Tollner,1949-03-10,1998-12-09,male,"[{""scheme"": ""psp"", ""identifier"": ""165""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=165""}]"
psp:person:166,Hana Tomanová,Hana,Tomanová,1937-01-18,,female,"[{""scheme"": ""psp"", ""identifier"": ""166""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=166""}]"
psp:person:167,František Trnka,František,Trnka,1931-03-19,,male,"[{""scheme"": ""psp"", ""identifier"": ""167""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=167""}]"
psp:person:168,Václav Trojan,Václav,Trojan,1954-05-12,,male,"[{""scheme"": ""psp"", ""identifier"": ""168""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=168""}]"
psp:person:169,Zdeněk Trojan,Zdeněk,Trojan,1936-05-01,,male,"[{""scheme"": ""psp"", ""identifier"": ""169""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=169""}]"
psp:person:170,Jan Třebický,Jan,Třebický,1943-12-09,,male,"[{""scheme"": ""psp"", ""identifier"": ""170""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=170""}]"
psp:person:171,Milan Uhde,Milan,Uhde,1936-07-28,,male,"[{""scheme"": ""psp"", ""identifier"": ""171""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=171""}]"
psp:person:172,Josef Ullmann,Josef,Ullmann,1944-03-27,,male,"[{""scheme"": ""psp"", ""identifier"": ""172""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=172""}]"
psp:person:173,Jaroslav Unger,Jaroslav,Unger,1959-12-28,,male,"[{""scheme"": ""psp"", ""identifier"": ""173""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=173""}]"
psp:person:174,Jiří Uřičář,Jiří,Uřičář,1948-08-25,,male,"[{""scheme"": ""psp"", ""identifier"": ""174""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=174""}]"
psp:person:175,Jiří Vačkář,Jiří,Vačkář,1944-02-16,,male,"[{""scheme"": ""psp"", ""identifier"": ""175""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=175""}]"
psp:person:176,Vítězslav Valach,Vítězslav,Valach,1958-04-26,,male,"[{""scheme"": ""psp"", ""identifier"": ""176""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=176""}]"
psp:person:177,Josef Valenta,Josef,Valenta,1951-06-05,,male,"[{""scheme"": ""psp"", ""identifier"": ""177""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=177""}]"
psp:person:178,Oldřich Váca,Oldřich,Váca,1952-10-18,,male,"[{""scheme"": ""psp"", ""identifier"": ""178""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=178""}]"
psp:person:179,Anna Váchalová,Anna,Váchalová,1932-01-13,,female,"[{""scheme"": ""psp"", ""identifier"": ""179""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=179""}]"
psp:person:180,Jan Vik,Jan,Vik,1969-04-07,,male,"[{""scheme"": ""psp"", ""identifier"": ""180""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=180""}]"
psp:person:181,Jiří Vlach,Jiří,Vlach,1952-12-29,1998-12-09,male,"[{""scheme"": ""psp"", ""identifier"": ""181""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=181""}]"
psp:person:182,Jaroslav Vlček,Jaroslav,Vlček,1952-09-18,,male,"[{""scheme"": ""psp"", ""identifier"": ""182""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=182""}]"
psp:person:183,Vlastimil Vlček,Vlastimil,Vlček,1956-10-16,,male,"[{""scheme"": ""psp"", ""identifier"": ""183""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=183""}]"
psp:person:184,Zdeněk Vlček,Zdeněk,Vlček,1962-10-21,,male,"[{""scheme"": ""psp"", ""identifier"": ""184""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=184""}]"
psp:person:185,Stanislav Volák,Stanislav,Volák,1947-09-30,1998-12-09,male,"[{""scheme"": ""psp"", ""identifier"": ""185""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=185""}]"
psp:person:186,Zdeněk Vorlíček,Zdeněk,Vorlíček,1941-03-28,,male,"[{""scheme"": ""psp"", ""identifier"": ""186""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=186""}]"
psp:person:187,Vratislav Votava,Vratislav,Votava,1960-06-27,,male,"[{""scheme"": ""psp"", ""identifier"": ""187""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=187""}]"
psp:person:188,Jan Vraný,Jan,Vraný,1946-06-21,,male,"[{""scheme"": ""psp"", ""identifier"": ""188""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=188""}]"
psp:person:189,Oldřich Vrcha,Oldřich,Vrcha,1943-12-29,,male,"[{""scheme"": ""psp"", ""identifier"": ""189""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=189""}]"
psp:person:190,Ivan Vrzal,Ivan,Vrzal,1967-04-29,,male,"[{""scheme"": ""psp"", ""identifier"": ""190""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=190""}]"
psp:person:191,Otakar Vychodil,Otakar,Vychodil,1951-07-31,,male,"[{""scheme"": ""psp"", ""identifier"": ""191""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=191""}]"
psp:person:192,Jiří Vyvadil,Jiří,Vyvadil,1954-08-02,,male,"[{""scheme"": ""psp"", ""identifier"": ""192""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=192""}]"
psp:person:193,Miloslav Výborný,Miloslav,Výborný,1952-02-19,1998-12-09,male,"[{""scheme"": ""psp"", ""identifier"": ""193""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=193""}]"
psp:person:194,Jozef Wagner,Jozef,Wagner,1940-08-30,,male,"[{""scheme"": ""psp"", ""identifier"": ""194""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=194""}]"
psp:person:195,Jan Zahradníček,Jan,Zahradníček,1948-05-31,,male,"[{""scheme"": ""psp"", ""identifier"": ""195""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=195""}]"
psp:person:196,Eduard Zeman,Eduard,Zeman,1948-04-11,1998-12-09,male,"[{""scheme"": ""psp"", ""identifier"": ""196""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=196""}]"
psp:person:197,Ondřej Zemina,Ondřej,Zemina,1963-10-13,,male,"[{""scheme"": ""psp"", ""identifier"": ""197""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=197""}]"
psp:person:198,Anton Zima,Anton,Zima,1946-10-07,,male,"[{""scheme"": ""psp"", ""identifier"": ""198""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=198""}]"
psp:person:199,Leopold Zubek,Leopold,Zubek,1940-08-04,,male,"[{""scheme"": ""psp"", ""identifier"": ""199""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=199""}]"
psp:person:200,Jaroslav Žižka,Jaroslav,Žižka,1951-04-13,,male,"[{""scheme"": ""psp"", ""identifier"": ""200""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=200""}]"
psp:person:201,Petr Lom,Petr,Lom,1935-07-15,,male,"[{""scheme"": ""psp"", ""identifier"": ""201""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=201""}]"
psp:person:202,Ivana Janů,Ivana,Janů,1946-03-14,,female,"[{""scheme"": ""psp"", ""identifier"": ""202""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=202""}]"
psp:person:203,Vladimír Cisár,Vladimír,Cisár,1955-11-10,1998-12-07,male,"[{""scheme"": ""psp"", ""identifier"": ""203""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=203""}]"
psp:person:204,František Čech,František,Čech,1943-07-09,,male,"[{""scheme"": ""psp"", ""identifier"": ""204""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=204""}]"
psp:person:205,Ivo Honický,Ivo,Honický,1963-12-09,,male,"[{""scheme"": ""psp"", ""identifier"": ""205""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=205""}]"
psp:person:206,Ludmila Brynychová,Ludmila,Brynychová,1952-11-27,1998-12-07,female,"[{""scheme"": ""psp"", ""identifier"": ""206""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=206""}]"
psp:person:207,Jaroslav Bašta,Jaroslav,Bašta,1948-05-15,1998-12-07,male,"[{""scheme"": ""psp"", ""identifier"": ""207""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=207""}]"
psp:person:208,Rostislav Čevela,Rostislav,Čevela,1953-03-02,1998-12-07,male,"[{""scheme"": ""psp"", ""identifier"": ""208""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=208""}]"
psp:person:209,Pavel Dostál,Pavel,Dostál,1943-02-25,1998-12-07,male,"[{""scheme"": ""psp"", ""identifier"": ""209""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=209""}]"
psp:person:210,Milan Ekert,Milan,Ekert,1965-03-02,1998-12-07,male,"[{""scheme"": ""psp"", ""identifier"": ""210""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=210""}]"
psp:person:211,Milada Emmerová,Milada,Emmerová,1944-11-04,1998-12-07,female,"[{""scheme"": ""psp"", ""identifier"": ""211""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=211""}]"
psp:person:212,Jana Gavlasová,Jana,Gavlasová,1951-09-29,,female,"[{""scheme"": ""psp"", ""identifier"": ""212""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=212""}]"
psp:person:213,Miroslav Grégr,Miroslav,Grégr,1929-12-13,1998-12-07,male,"[{""scheme"": ""psp"", ""identifier"": ""213""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=213""}]"
psp:person:214,Jiří Hofman,Jiří,Hofman,1950-12-19,1998-12-07,male,"[{""scheme"": ""psp"", ""identifier"": ""214""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=214""}]"
psp:person:215,Josef Hojdar,Josef,Hojdar,1946-10-16,1998-12-07,male,"[{""scheme"": ""psp"", ""identifier"": ""215""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=215""}]"
psp:person:216,Petr Hulinský,Petr,Hulinský,1967-08-25,,male,"[{""scheme"": ""psp"", ""identifier"": ""216""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=216""}]"
psp:person:217,František Chobot,František,Chobot,1939-02-19,1998-12-07,male,"[{""scheme"": ""psp"", ""identifier"": ""217""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=217""}]"
psp:person:218,Zdeněk Jičínský,Zdeněk,Jičínský,1929-02-26,1998-12-07,male,"[{""scheme"": ""psp"", ""identifier"": ""218""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=218""}]"
psp:person:219,Miroslav Kapoun,Miroslav,Kapoun,1945-08-03,1998-12-07,male,"[{""scheme"": ""psp"", ""identifier"": ""219""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=219""}]"
psp:person:220,Robert Kopecký,Robert,Kopecký,1952-04-18,1998-12-07,male,"[{""scheme"": ""psp"", ""identifier"": ""220""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=220""}]"
psp:person:221,Květoslava Kořínková,Květoslava,Kořínková,1940-07-10,,female,"[{""scheme"": ""psp"", ""identifier"": ""221""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=221""}]"
psp:person:222,Jan Kostrhun,Jan,Kostrhun,1942-07-03,1998-12-07,male,"[{""scheme"": ""psp"", ""identifier"": ""222""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=222""}]"
psp:person:223,Miloslav Kučera,Miloslav,Kučera,1942-03-04,,male,"[{""scheme"": ""psp"", ""identifier"": ""223""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=223""}]"
psp:person:224,Michael Kuneš,Michael,Kuneš,1955-07-01,1998-12-08,male,"[{""scheme"": ""psp"", ""identifier"": ""224""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=224""}]"
psp:person:225,Jitka Kupčová,Jitka,Kupčová,1952-12-05,1998-12-08,female,"[{""scheme"": ""psp"", ""identifier"": ""225""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=225""}]"
psp:person:226,Vladimír Laštůvka,Vladimír,Laštůvka,1943-06-08,1998-12-08,male,"[{""scheme"": ""psp"", ""identifier"": ""226""}]","[{""url"": ""https://www.psp.cz/sqw/hp.sqw?k=1301"", ""note"": ""id_osoba=226""}]"
